MC simulation
T = 2.10 h = 0.00 J = 1.00
Nx = 15 by Nx = 15
Nsweeps = 3000 and Nsamp = 10

Step 	 M 		 <M>
0 	 -1.0000 	 -1.0000
10 	 0.2089 	 0.2089
20 	 0.2089 	 0.2089
30 	 0.3956 	 0.2711
40 	 0.5556 	 0.3422
50 	 0.7867 	 0.4311
60 	 0.8667 	 0.5037
70 	 0.8400 	 0.5517
80 	 0.9022 	 0.5956
90 	 0.9378 	 0.6336
100 	 0.9556 	 0.6658
110 	 0.7511 	 0.6735
120 	 0.9111 	 0.6933
130 	 0.8578 	 0.7060
140 	 0.9200 	 0.7213
150 	 0.9911 	 0.7393
160 	 0.9556 	 0.7528
170 	 0.9111 	 0.7621
180 	 0.9289 	 0.7714
190 	 0.9467 	 0.7806
200 	 0.8933 	 0.7862
210 	 0.9111 	 0.7922
220 	 0.9022 	 0.7972
230 	 0.8756 	 0.8006
240 	 0.7244 	 0.7974
250 	 0.8756 	 0.8005
260 	 0.9111 	 0.8048
270 	 0.8667 	 0.8071
280 	 0.8844 	 0.8098
290 	 0.9289 	 0.8139
300 	 0.8489 	 0.8151
310 	 0.9467 	 0.8194
320 	 0.8756 	 0.8211
330 	 0.8756 	 0.8228
340 	 0.6711 	 0.8183
350 	 0.9289 	 0.8215
360 	 0.7956 	 0.8207
370 	 0.9556 	 0.8244
380 	 0.8578 	 0.8253
390 	 0.8844 	 0.8268
400 	 0.9111 	 0.8289
410 	 0.7778 	 0.8276
420 	 0.7422 	 0.8256
430 	 0.6178 	 0.8208
440 	 0.9822 	 0.8244
450 	 0.9200 	 0.8266
460 	 0.9022 	 0.8282
470 	 0.8844 	 0.8294
480 	 0.8667 	 0.8302
490 	 0.9022 	 0.8317
500 	 0.8667 	 0.8324
510 	 0.8844 	 0.8334
520 	 0.9378 	 0.8354
530 	 0.9911 	 0.8383
540 	 0.8311 	 0.8382
550 	 0.9022 	 0.8394
560 	 0.8222 	 0.8390
570 	 0.7867 	 0.8381
580 	 0.9556 	 0.8402
590 	 0.9289 	 0.8417
600 	 0.8044 	 0.8410
610 	 0.9111 	 0.8422
620 	 0.8044 	 0.8416
630 	 0.8489 	 0.8417
640 	 0.9467 	 0.8433
650 	 0.8756 	 0.8438
660 	 0.7778 	 0.8428
670 	 0.9378 	 0.8442
680 	 0.8756 	 0.8447
690 	 0.9378 	 0.8461
700 	 0.8222 	 0.8457
710 	 0.8756 	 0.8461
720 	 0.7689 	 0.8451
730 	 0.9378 	 0.8463
740 	 0.8844 	 0.8468
750 	 0.9378 	 0.8481
760 	 0.9556 	 0.8495
770 	 0.9111 	 0.8503
780 	 0.9289 	 0.8513
790 	 0.8578 	 0.8514
800 	 0.8844 	 0.8518
810 	 0.9467 	 0.8529
820 	 0.9111 	 0.8537
830 	 0.9467 	 0.8548
840 	 0.9200 	 0.8556
850 	 0.8044 	 0.8550
860 	 0.9022 	 0.8555
870 	 0.9556 	 0.8567
880 	 0.8756 	 0.8569
890 	 0.9733 	 0.8582
900 	 0.8933 	 0.8586
910 	 0.8667 	 0.8587
920 	 0.9822 	 0.8600
