MC simulation
T = 2.00 h = 0.00 J = 1.00
Nx = 15 by Nx = 15
Nsweeps = 3000 and Nsamp = 10

Step 	 M 		 <M>
0 	 -1.0000 	 -1.0000
10 	 -0.4400 	 -0.4400
20 	 -0.6711 	 -0.5556
30 	 -0.9022 	 -0.6711
40 	 -0.8222 	 -0.7089
50 	 -0.8578 	 -0.7387
60 	 -0.8400 	 -0.7556
70 	 -0.9378 	 -0.7816
80 	 -0.9467 	 -0.8022
90 	 -0.9556 	 -0.8193
100 	 -0.9733 	 -0.8347
110 	 -0.9200 	 -0.8424
120 	 -0.9733 	 -0.8533
130 	 -0.9111 	 -0.8578
140 	 -0.8489 	 -0.8571
150 	 -0.9467 	 -0.8631
160 	 -0.9467 	 -0.8683
170 	 -0.8933 	 -0.8698
180 	 -0.9467 	 -0.8741
190 	 -0.7867 	 -0.8695
200 	 -0.7689 	 -0.8644
210 	 -0.5022 	 -0.8472
220 	 -0.7422 	 -0.8424
230 	 -0.8756 	 -0.8439
240 	 -0.8133 	 -0.8426
250 	 -0.9111 	 -0.8453
260 	 -0.8933 	 -0.8472
270 	 -0.8578 	 -0.8476
280 	 -0.9556 	 -0.8514
290 	 -0.9556 	 -0.8550
300 	 -0.9556 	 -0.8584
310 	 -0.9289 	 -0.8606
320 	 -0.9644 	 -0.8639
330 	 -0.9289 	 -0.8659
340 	 -0.9378 	 -0.8680
350 	 -0.8667 	 -0.8679
360 	 -0.9644 	 -0.8706
370 	 -0.9289 	 -0.8722
380 	 -0.9733 	 -0.8749
390 	 -0.9644 	 -0.8772
400 	 -0.9467 	 -0.8789
410 	 -0.9022 	 -0.8795
420 	 -0.9822 	 -0.8819
430 	 -0.9111 	 -0.8826
440 	 -0.9200 	 -0.8834
450 	 -0.9200 	 -0.8842
460 	 -0.9378 	 -0.8854
470 	 -0.8311 	 -0.8843
480 	 -0.9289 	 -0.8852
490 	 -0.8400 	 -0.8843
500 	 -0.9200 	 -0.8850
510 	 -0.9911 	 -0.8871
520 	 -0.9378 	 -0.8880
530 	 -0.8933 	 -0.8881
540 	 -0.9556 	 -0.8894
550 	 -0.9644 	 -0.8907
560 	 -0.9556 	 -0.8919
570 	 -0.9200 	 -0.8924
580 	 -0.9467 	 -0.8933
590 	 -0.9378 	 -0.8941
600 	 -0.9733 	 -0.8954
610 	 -0.9289 	 -0.8960
620 	 -0.9200 	 -0.8963
630 	 -0.9022 	 -0.8964
640 	 -0.9289 	 -0.8969
650 	 -0.8756 	 -0.8966
660 	 -0.9733 	 -0.8978
670 	 -0.9289 	 -0.8982
680 	 -0.9556 	 -0.8991
690 	 -0.8844 	 -0.8989
700 	 -0.8844 	 -0.8987
710 	 -0.9378 	 -0.8992
720 	 -0.8756 	 -0.8989
730 	 -0.8489 	 -0.8982
740 	 -0.9289 	 -0.8986
750 	 -0.9556 	 -0.8994
760 	 -0.9289 	 -0.8998
770 	 -0.9289 	 -0.9001
780 	 -0.9111 	 -0.9003
790 	 -0.8133 	 -0.8992
800 	 -0.9467 	 -0.8998
810 	 -0.9822 	 -0.9008
820 	 -0.9111 	 -0.9009
830 	 -0.9378 	 -0.9014
840 	 -0.9556 	 -0.9020
850 	 -0.9111 	 -0.9021
860 	 -0.9644 	 -0.9028
870 	 -0.9378 	 -0.9032
880 	 -0.9822 	 -0.9041
890 	 -0.9556 	 -0.9047
900 	 -0.9733 	 -0.9055
910 	 -0.8933 	 -0.9053
920 	 -0.9556 	 -0.9059
930 	 -0.8489 	 -0.9053
940 	 -0.9822 	 -0.9061
950 	 -0.9111 	 -0.9062
960 	 -0.8667 	 -0.9057
970 	 -0.8933 	 -0.9056
980 	 -0.9467 	 -0.9060
990 	 -0.9644 	 -0.9066
1000 	 -0.8578 	 -0.9061
1010 	 -0.6800 	 -0.9039
1020 	 -0.7511 	 -0.9024
1030 	 -0.8667 	 -0.9020
1040 	 -0.9111 	 -0.9021
1050 	 -0.9822 	 -0.9029
1060 	 -0.9111 	 -0.9030
1070 	 -0.9822 	 -0.9037
