MC simulation
T = 1.90 h = 0.00 J = 1.00
Nx = 15 by Nx = 15
Nsweeps = 3000 and Nsamp = 10

Step 	 M 		 <M>
0 	 0.0000 	 0.0000
10 	 0.0311 	 0.0311
20 	 -0.0400 	 -0.0044
30 	 0.2267 	 0.0726
40 	 0.2800 	 0.1244
50 	 0.4222 	 0.1840
60 	 0.4667 	 0.2311
70 	 0.6533 	 0.2914
80 	 0.8133 	 0.3567
90 	 0.9289 	 0.4202
100 	 0.9289 	 0.4711
110 	 0.9556 	 0.5152
120 	 0.9733 	 0.5533
130 	 0.9644 	 0.5850
140 	 0.9644 	 0.6121
150 	 0.9644 	 0.6356
160 	 0.8844 	 0.6511
170 	 0.9644 	 0.6695
180 	 0.8578 	 0.6800
190 	 0.9556 	 0.6945
200 	 0.9644 	 0.7080
210 	 0.9733 	 0.7206
220 	 0.9733 	 0.7321
230 	 0.9289 	 0.7407
240 	 0.9467 	 0.7493
250 	 0.8933 	 0.7550
260 	 0.9556 	 0.7627
270 	 0.8933 	 0.7676
280 	 0.9200 	 0.7730
290 	 0.9111 	 0.7778
300 	 0.8933 	 0.7816
310 	 0.9022 	 0.7855
320 	 0.9289 	 0.7900
330 	 0.9733 	 0.7956
340 	 0.8489 	 0.7971
350 	 0.8489 	 0.7986
360 	 0.9556 	 0.8030
370 	 0.9556 	 0.8071
380 	 0.9289 	 0.8103
390 	 0.9378 	 0.8136
400 	 0.9378 	 0.8167
410 	 0.9556 	 0.8201
420 	 0.9289 	 0.8226
430 	 0.9467 	 0.8255
440 	 0.9378 	 0.8281
450 	 0.9644 	 0.8311
460 	 0.9911 	 0.8346
470 	 0.9289 	 0.8366
480 	 0.9378 	 0.8387
490 	 0.9733 	 0.8415
500 	 0.9200 	 0.8430
510 	 0.9467 	 0.8451
520 	 0.9200 	 0.8465
530 	 0.9911 	 0.8492
540 	 0.9111 	 0.8504
550 	 0.8933 	 0.8512
560 	 0.9644 	 0.8532
570 	 0.9556 	 0.8550
580 	 0.9733 	 0.8570
590 	 0.9556 	 0.8587
600 	 0.9556 	 0.8603
610 	 0.7689 	 0.8588
620 	 0.9644 	 0.8605
630 	 0.9644 	 0.8622
640 	 0.8933 	 0.8626
650 	 0.9822 	 0.8645
660 	 0.9644 	 0.8660
670 	 0.8311 	 0.8655
680 	 0.9822 	 0.8672
690 	 0.9289 	 0.8681
700 	 0.9556 	 0.8693
710 	 0.7956 	 0.8683
720 	 0.9733 	 0.8698
730 	 0.9289 	 0.8706
740 	 0.9111 	 0.8711
750 	 0.9200 	 0.8718
760 	 0.9289 	 0.8725
770 	 0.9467 	 0.8735
780 	 0.9911 	 0.8750
790 	 0.9822 	 0.8763
800 	 0.9467 	 0.8772
810 	 0.9378 	 0.8780
820 	 0.9822 	 0.8792
830 	 0.9556 	 0.8802
840 	 0.9289 	 0.8807
850 	 0.8844 	 0.8808
860 	 0.8489 	 0.8804
870 	 0.9911 	 0.8817
880 	 0.9200 	 0.8821
890 	 0.9378 	 0.8827
900 	 0.9289 	 0.8833
910 	 0.8933 	 0.8834
920 	 0.9200 	 0.8838
930 	 0.9289 	 0.8843
940 	 0.9289 	 0.8847
950 	 0.9200 	 0.8851
960 	 0.7156 	 0.8833
970 	 0.6978 	 0.8814
980 	 0.9111 	 0.8817
990 	 0.9556 	 0.8825
1000 	 0.9556 	 0.8832
1010 	 0.9644 	 0.8840
1020 	 0.9111 	 0.8843
1030 	 0.8667 	 0.8841
1040 	 0.9822 	 0.8850
1050 	 0.9644 	 0.8858
1060 	 0.8756 	 0.8857
1070 	 0.8844 	 0.8857
1080 	 0.9289 	 0.8861
1090 	 0.9289 	 0.8865
1100 	 0.6978 	 0.8848
1110 	 0.9467 	 0.8853
1120 	 0.9733 	 0.8861
1130 	 0.9911 	 0.8870
1140 	 0.9556 	 0.8876
1150 	 0.9733 	 0.8884
1160 	 0.8844 	 0.8884
1170 	 0.7156 	 0.8869
1180 	 0.9111 	 0.8871
1190 	 0.9644 	 0.8877
1200 	 0.9467 	 0.8882
1210 	 0.9556 	 0.8888
1220 	 0.9289 	 0.8891
1230 	 0.9644 	 0.8897
1240 	 0.9289 	 0.8900
1250 	 0.9111 	 0.8902
1260 	 0.9378 	 0.8906
1270 	 0.9467 	 0.8910
1280 	 0.9467 	 0.8915
