MC simulation
T = 2.40 h = 0.00 J = 1.00
Nx = 15 by Nx = 15
Nsweeps = 3000 and Nsamp = 10

Step 	 M 		 <M>
0 	 -1.0000 	 -1.0000
10 	 -0.2800 	 -0.2800
20 	 -0.6800 	 -0.4800
30 	 -0.6267 	 -0.5289
40 	 -0.2978 	 -0.4711
50 	 -0.3600 	 -0.4489
60 	 -0.3067 	 -0.4252
70 	 -0.2000 	 -0.3930
80 	 -0.1733 	 -0.3656
90 	 -0.1022 	 -0.3363
100 	 -0.5378 	 -0.3564
110 	 -0.7156 	 -0.3891
120 	 -0.7778 	 -0.4215
130 	 -0.7156 	 -0.4441
140 	 -0.7244 	 -0.4641
150 	 -0.7511 	 -0.4833
160 	 -0.6800 	 -0.4956
170 	 -0.5733 	 -0.5001
180 	 -0.8489 	 -0.5195
190 	 -0.7511 	 -0.5317
200 	 -0.5378 	 -0.5320
210 	 -0.2267 	 -0.5175
220 	 -0.4844 	 -0.5160
230 	 -0.4311 	 -0.5123
240 	 -0.3156 	 -0.5041
250 	 -0.2622 	 -0.4944
260 	 -0.5200 	 -0.4954
270 	 -0.6622 	 -0.5016
280 	 -0.6178 	 -0.5057
290 	 -0.5289 	 -0.5065
300 	 -0.4756 	 -0.5055
310 	 -0.2178 	 -0.4962
320 	 -0.0667 	 -0.4828
330 	 -0.3156 	 -0.4777
340 	 -0.5822 	 -0.4808
350 	 -0.6889 	 -0.4867
360 	 -0.7067 	 -0.4928
370 	 -0.8400 	 -0.5022
380 	 -0.7956 	 -0.5099
390 	 -0.8489 	 -0.5186
400 	 -0.6711 	 -0.5224
410 	 -0.5378 	 -0.5228
420 	 -0.4756 	 -0.5217
430 	 -0.1022 	 -0.5119
440 	 -0.3956 	 -0.5093
450 	 -0.2711 	 -0.5040
460 	 0.1822 	 -0.4891
470 	 0.0133 	 -0.4784
480 	 0.0222 	 -0.4680
490 	 0.2267 	 -0.4538
500 	 -0.2711 	 -0.4501
510 	 -0.5644 	 -0.4524
520 	 -0.7511 	 -0.4581
530 	 -0.7956 	 -0.4645
540 	 -0.4756 	 -0.4647
550 	 -0.6622 	 -0.4683
560 	 -0.6178 	 -0.4710
570 	 -0.5556 	 -0.4724
580 	 -0.7600 	 -0.4774
590 	 -0.6533 	 -0.4804
600 	 -0.7689 	 -0.4852
610 	 -0.6000 	 -0.4871
620 	 -0.6267 	 -0.4893
630 	 -0.5111 	 -0.4897
640 	 -0.7511 	 -0.4938
650 	 -0.7333 	 -0.4974
660 	 -0.8311 	 -0.5025
670 	 -0.6000 	 -0.5039
680 	 -0.6000 	 -0.5054
690 	 -0.6267 	 -0.5071
700 	 -0.5822 	 -0.5082
710 	 -0.4133 	 -0.5069
720 	 -0.2889 	 -0.5038
730 	 -0.1556 	 -0.4991
740 	 0.0133 	 -0.4921
750 	 -0.0400 	 -0.4861
760 	 -0.0222 	 -0.4800
770 	 0.4222 	 -0.4683
780 	 0.2267 	 -0.4594
790 	 -0.0400 	 -0.4541
800 	 0.1822 	 -0.4461
810 	 -0.0222 	 -0.4409
820 	 0.1467 	 -0.4337
830 	 0.3867 	 -0.4238
840 	 0.4667 	 -0.4132
850 	 0.5378 	 -0.4020
860 	 0.8578 	 -0.3874
870 	 0.7778 	 -0.3740
880 	 0.6800 	 -0.3620
890 	 0.6178 	 -0.3510
900 	 0.7244 	 -0.3391
910 	 0.7422 	 -0.3272
920 	 0.4667 	 -0.3186
930 	 0.4133 	 -0.3107
940 	 0.3867 	 -0.3033
950 	 0.7333 	 -0.2924
960 	 0.7244 	 -0.2818
970 	 0.6356 	 -0.2723
980 	 0.6978 	 -0.2624
990 	 0.8489 	 -0.2512
1000 	 0.7689 	 -0.2410
1010 	 0.7600 	 -0.2311
1020 	 0.7244 	 -0.2217
1030 	 0.8933 	 -0.2109
1040 	 0.5911 	 -0.2032
1050 	 0.6800 	 -0.1948
1060 	 0.5289 	 -0.1879
1070 	 0.4400 	 -0.1821
1080 	 0.7333 	 -0.1736
1090 	 0.6889 	 -0.1657
1100 	 0.6356 	 -0.1584
1110 	 0.7511 	 -0.1502
1120 	 0.5644 	 -0.1438
1130 	 0.7778 	 -0.1357
1140 	 0.8578 	 -0.1269
1150 	 0.7422 	 -0.1194
1160 	 0.5822 	 -0.1133
1170 	 0.2000 	 -0.1107
1180 	 0.3867 	 -0.1064
1190 	 0.0844 	 -0.1048
1200 	 -0.0044 	 -0.1040
1210 	 -0.4311 	 -0.1067
1220 	 -0.8578 	 -0.1129
1230 	 -0.6356 	 -0.1171
1240 	 -0.7689 	 -0.1224
1250 	 -0.4222 	 -0.1248
1260 	 -0.3689 	 -0.1267
1270 	 0.0133 	 -0.1256
1280 	 0.0933 	 -0.1239
1290 	 0.2267 	 -0.1212
1300 	 0.3689 	 -0.1174
1310 	 0.3511 	 -0.1138
1320 	 0.2978 	 -0.1107
1330 	 0.4756 	 -0.1063
1340 	 0.3067 	 -0.1032
1350 	 0.1644 	 -0.1012
1360 	 0.2800 	 -0.0984
1370 	 0.6000 	 -0.0933
1380 	 0.7689 	 -0.0871
1390 	 0.7689 	 -0.0809
1400 	 0.8311 	 -0.0744
1410 	 0.9022 	 -0.0675
1420 	 0.8667 	 -0.0609
1430 	 0.7689 	 -0.0551
1440 	 0.7600 	 -0.0494
1450 	 0.7067 	 -0.0442
1460 	 0.8311 	 -0.0382
1470 	 0.8133 	 -0.0324
1480 	 0.7333 	 -0.0273
1490 	 0.7067 	 -0.0223
1500 	 0.5556 	 -0.0185
1510 	 0.3244 	 -0.0162
1520 	 0.2444 	 -0.0145
1530 	 0.2533 	 -0.0128
1540 	 0.3156 	 -0.0106
1550 	 0.5378 	 -0.0071
1560 	 0.2000 	 -0.0058
1570 	 0.0756 	 -0.0052
1580 	 -0.0311 	 -0.0054
1590 	 0.0311 	 -0.0052
1600 	 -0.4933 	 -0.0082
1610 	 -0.3244 	 -0.0102
1620 	 -0.2178 	 -0.0115
1630 	 -0.6533 	 -0.0154
1640 	 -0.7867 	 -0.0201
1650 	 -0.6978 	 -0.0242
1660 	 -0.2800 	 -0.0258
1670 	 -0.3511 	 -0.0277
1680 	 -0.3867 	 -0.0298
1690 	 -0.3422 	 -0.0317
1700 	 -0.7333 	 -0.0358
1710 	 -0.6356 	 -0.0393
