1.90 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.999386,0.400729,0.191565,0.103255,0.068099,0.042905,0.005494,0.253877,0.070538,0.011470,0.043858,0.114617,0.032292,0.058400,0.018420,0.065129,0.020067,0.030100,0.096978,0.014820,0.029958,0.009495,0.011123,-0.012617,0.032003,0.153399,0.022757,
3.00 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.999857,0.416032,0.205522,0.110251,0.063426,0.040739,0.001722,0.297343,0.084042,0.031947,0.054496,0.137474,0.033642,0.064037,0.006116,0.065571,0.036991,0.024857,0.103203,0.002978,0.025028,0.033399,0.036972,-0.035615,-0.000655,0.181002,0.033310,
3.00 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.998922,0.416170,0.206494,0.096550,0.050921,0.023024,0.025372,0.278338,0.068548,-0.009008,0.015933,0.117591,0.006986,0.035491,0.012303,0.055525,-0.000430,0.016868,0.086190,0.009429,0.009016,0.006889,0.001777,0.010246,-0.014199,0.155339,0.003870,
2.00 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.195752,0.058991,0.022952,0.009538,0.005451,0.010085,0.008185,0.032320,0.014298,0.009395,0.010900,0.013614,0.017584,0.008270,0.009606,0.013193,0.011075,0.021015,0.011912,0.012547,0.018056,0.018595,0.014234,0.020716,0.006374,0.015595,0.010097,
2.00 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.165853,0.040353,0.011155,0.002812,-0.000584,0.001065,-0.000455,0.020496,0.003742,0.001734,0.003702,0.006499,0.001776,0.002626,0.000629,0.002943,0.005571,-0.005816,0.002444,0.001148,-0.000117,0.002177,-0.001143,-0.009888,0.002778,0.007755,0.000068,
2.00 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.201129,0.067372,0.033230,0.014027,0.005408,0.003622,0.003187,0.041919,0.010136,0.007191,0.006049,0.019293,0.009253,0.007146,-0.000498,0.012712,0.005984,0.006155,0.012843,0.006961,-0.000140,0.008895,0.006058,-0.006846,0.002748,0.025959,0.002910,
2.00 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.193056,0.060556,0.028979,0.014775,0.006529,0.003517,0.000063,0.037650,0.014398,0.004264,0.008695,0.018433,0.000104,0.006682,0.004669,0.015695,0.002515,0.000654,0.011387,0.004219,-0.003412,0.001241,0.007261,-0.009843,0.000450,0.023467,0.002277,
1.00 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.113181,0.103691,0.094172,0.084784,0.072747,0.057063,0.046440,0.098262,0.076714,0.051128,0.064969,0.084335,0.044020,0.070935,0.031861,0.068102,0.043113,0.018904,0.082476,0.045776,0.009278,0.030751,0.021118,0.000000,0.039570,0.090790,0.057033,
1.50 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.042137,0.014816,0.008512,0.005511,0.002109,0.001165,0.001564,0.012142,0.004904,0.000976,0.002285,0.007005,-0.000283,0.002530,-0.000292,0.003801,0.000534,-0.000369,0.005375,0.000756,-0.000308,-0.000315,-0.000317,-0.000268,-0.000302,0.008429,0.001828,
2.50 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.983657,0.563572,0.390266,0.289344,0.234757,0.180860,0.191058,0.460039,0.228231,0.185514,0.195728,0.288241,0.150560,0.231240,0.162012,0.189390,0.145598,0.114308,0.271141,0.203126,0.183082,0.140502,0.167393,0.213868,0.200001,0.354114,0.202405,
3.50 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.998993,0.339160,0.138526,0.070792,0.042989,0.023652,0.021179,0.200159,0.062442,0.046181,0.040419,0.088993,-0.002435,0.050809,-0.002899,0.054752,0.017245,-0.049395,0.069813,0.030015,-0.097432,-0.003680,-0.030309,-0.131542,0.017142,0.113066,0.029324,
2.30 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.978685,0.694012,0.589271,0.543495,0.519084,0.497408,0.491727,0.623567,0.527189,0.490987,0.504364,0.539803,0.480805,0.523779,0.490744,0.517960,0.481324,0.448999,0.544019,0.496055,0.458295,0.475742,0.472114,0.495744,0.491188,0.572461,0.511544,
2.20 
0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,1.414214,3.605551,5.385165,4.472136,2.828427,5.656854,4.123106,6.708204,4.242641,5.830952,7.071068,3.162278,6.082763,7.810250,6.403124,7.211103,8.485281,6.324555,2.236068,5.099020,
0.325900,0.107804,0.039208,0.011596,0.003182,0.002246,-0.007170,0.062787,0.008727,0.008533,0.011574,0.014529,0.005536,0.009286,0.002450,0.007947,0.002667,-0.004374,0.011922,-0.000650,-0.015347,0.002058,0.003972,-0.003445,0.005625,0.025441,0.004502,
2.20 
