MC simulation
T = 1.50 h = 0.00 J = 1.00
Nx = 15 by Nx = 15
Nsweeps = 3000 and Nsamp = 10

Step 	 M 		 <M>
0 	 -1.0000 	 -1.0000
10 	 0.4578 	 0.4578
20 	 0.6000 	 0.5289
30 	 0.8044 	 0.6207
40 	 0.9911 	 0.7133
50 	 0.9911 	 0.7689
60 	 1.0000 	 0.8074
70 	 1.0000 	 0.8349
80 	 1.0000 	 0.8556
90 	 0.9911 	 0.8706
100 	 0.9556 	 0.8791
110 	 0.9911 	 0.8893
120 	 0.9822 	 0.8970
130 	 1.0000 	 0.9050
140 	 0.9822 	 0.9105
150 	 0.9733 	 0.9147
160 	 1.0000 	 0.9200
170 	 1.0000 	 0.9247
180 	 0.9911 	 0.9284
190 	 0.9911 	 0.9317
200 	 1.0000 	 0.9351
210 	 1.0000 	 0.9382
220 	 0.9822 	 0.9402
230 	 1.0000 	 0.9428
240 	 1.0000 	 0.9452
250 	 0.9644 	 0.9460
260 	 1.0000 	 0.9480
270 	 0.9911 	 0.9496
280 	 0.9822 	 0.9508
290 	 0.9911 	 0.9522
300 	 0.9911 	 0.9535
310 	 0.9911 	 0.9547
320 	 0.9911 	 0.9558
330 	 1.0000 	 0.9572
340 	 0.9911 	 0.9582
350 	 0.9911 	 0.9591
360 	 0.9644 	 0.9593
370 	 0.9822 	 0.9599
380 	 1.0000 	 0.9609
390 	 0.9911 	 0.9617
400 	 0.9822 	 0.9622
410 	 0.9644 	 0.9623
420 	 0.9644 	 0.9623
430 	 0.9822 	 0.9628
440 	 1.0000 	 0.9636
450 	 0.9644 	 0.9637
460 	 0.9644 	 0.9637
470 	 0.9556 	 0.9635
480 	 0.9733 	 0.9637
490 	 0.9911 	 0.9643
500 	 0.9911 	 0.9648
510 	 0.9822 	 0.9651
520 	 1.0000 	 0.9658
530 	 0.9822 	 0.9661
540 	 0.9822 	 0.9664
550 	 0.9911 	 0.9669
560 	 1.0000 	 0.9675
570 	 0.9733 	 0.9676
580 	 0.9822 	 0.9678
590 	 0.9644 	 0.9678
600 	 0.9911 	 0.9681
610 	 0.9911 	 0.9685
620 	 0.9733 	 0.9686
630 	 0.9822 	 0.9688
640 	 0.9644 	 0.9688
650 	 1.0000 	 0.9692
660 	 0.9733 	 0.9693
670 	 0.9644 	 0.9692
680 	 0.9733 	 0.9693
690 	 1.0000 	 0.9697
700 	 0.9733 	 0.9698
710 	 0.9822 	 0.9700
720 	 1.0000 	 0.9704
730 	 0.9911 	 0.9707
740 	 0.9911 	 0.9709
750 	 0.9644 	 0.9708
760 	 0.9911 	 0.9711
770 	 0.9822 	 0.9713
780 	 0.9733 	 0.9713
790 	 1.0000 	 0.9716
800 	 1.0000 	 0.9720
810 	 1.0000 	 0.9723
820 	 0.9822 	 0.9725
830 	 0.9911 	 0.9727
840 	 1.0000 	 0.9730
850 	 0.9733 	 0.9730
860 	 0.9911 	 0.9732
870 	 0.9644 	 0.9731
880 	 0.9911 	 0.9733
890 	 0.9733 	 0.9733
900 	 0.9733 	 0.9733
910 	 0.9556 	 0.9731
920 	 0.9822 	 0.9732
930 	 0.9467 	 0.9730
940 	 1.0000 	 0.9732
950 	 0.9911 	 0.9734
960 	 0.9911 	 0.9736
970 	 0.9733 	 0.9736
980 	 1.0000 	 0.9739
990 	 1.0000 	 0.9741
1000 	 0.9733 	 0.9741
1010 	 1.0000 	 0.9744
1020 	 0.9733 	 0.9744
1030 	 0.9822 	 0.9745
1040 	 1.0000 	 0.9747
1050 	 0.9822 	 0.9748
1060 	 0.9556 	 0.9746
