MC simulation
T = 2.30 h = 0.00 J = 1.00
Nx = 15 by Nx = 15
Nsweeps = 3000 and Nsamp = 10

Step 	 M 		 <M>
0 	 -1.0000 	 -1.0000
10 	 0.1378 	 0.1378
20 	 -0.2089 	 -0.0356
30 	 -0.7067 	 -0.2593
40 	 -0.8400 	 -0.4044
50 	 -0.6889 	 -0.4613
60 	 -0.3778 	 -0.4474
70 	 -0.7600 	 -0.4921
80 	 -0.7156 	 -0.5200
90 	 -0.7778 	 -0.5486
100 	 -0.8844 	 -0.5822
110 	 -0.8578 	 -0.6073
120 	 -0.8667 	 -0.6289
130 	 -0.7511 	 -0.6383
140 	 -0.9289 	 -0.6590
150 	 -0.8044 	 -0.6687
160 	 -0.7956 	 -0.6767
170 	 -0.5022 	 -0.6664
180 	 -0.5733 	 -0.6612
190 	 -0.7867 	 -0.6678
200 	 -0.6711 	 -0.6680
210 	 -0.7956 	 -0.6741
220 	 -0.8311 	 -0.6812
230 	 -0.7511 	 -0.6843
240 	 -0.7689 	 -0.6878
250 	 -0.7689 	 -0.6910
260 	 -0.8222 	 -0.6961
270 	 -0.8133 	 -0.7004
280 	 -0.7867 	 -0.7035
290 	 -0.7867 	 -0.7064
300 	 -0.6622 	 -0.7049
310 	 -0.6444 	 -0.7029
320 	 -0.5378 	 -0.6978
330 	 -0.6800 	 -0.6972
340 	 -0.6178 	 -0.6949
350 	 -0.6711 	 -0.6942
360 	 -0.7156 	 -0.6948
370 	 -0.8578 	 -0.6992
380 	 -0.8133 	 -0.7022
390 	 -0.8489 	 -0.7060
400 	 -0.8044 	 -0.7084
410 	 -0.7333 	 -0.7091
420 	 -0.6267 	 -0.7071
430 	 -0.5644 	 -0.7038
440 	 -0.7511 	 -0.7048
450 	 -0.8222 	 -0.7075
460 	 -0.9467 	 -0.7127
470 	 -0.9022 	 -0.7167
480 	 -0.8578 	 -0.7196
490 	 -0.6889 	 -0.7190
500 	 -0.8222 	 -0.7211
510 	 -0.8222 	 -0.7231
520 	 -0.7956 	 -0.7244
530 	 -0.8489 	 -0.7268
540 	 -0.7600 	 -0.7274
550 	 -0.6533 	 -0.7261
560 	 -0.8133 	 -0.7276
570 	 -0.8667 	 -0.7301
580 	 -0.8311 	 -0.7318
590 	 -0.7778 	 -0.7326
600 	 -0.7422 	 -0.7327
610 	 -0.7600 	 -0.7332
620 	 -0.8756 	 -0.7355
630 	 -0.7333 	 -0.7354
640 	 -0.7244 	 -0.7353
650 	 -0.6356 	 -0.7337
660 	 -0.6978 	 -0.7332
670 	 -0.0844 	 -0.7235
680 	 0.1556 	 -0.7106
690 	 0.0667 	 -0.6993
700 	 -0.4844 	 -0.6963
710 	 -0.7244 	 -0.6967
720 	 -0.5556 	 -0.6947
730 	 -0.3689 	 -0.6902
740 	 -0.0667 	 -0.6818
750 	 -0.1289 	 -0.6744
760 	 -0.4311 	 -0.6712
770 	 -0.7867 	 -0.6727
780 	 -0.8400 	 -0.6749
790 	 -0.7689 	 -0.6761
800 	 -0.8489 	 -0.6782
810 	 -0.9467 	 -0.6815
820 	 -0.8400 	 -0.6835
830 	 -0.9289 	 -0.6864
840 	 -0.8133 	 -0.6879
850 	 -0.8667 	 -0.6900
860 	 -0.6711 	 -0.6898
870 	 -0.7244 	 -0.6902
880 	 -0.8222 	 -0.6917
890 	 -0.7867 	 -0.6928
900 	 -0.9289 	 -0.6954
910 	 -0.9200 	 -0.6979
920 	 -0.8578 	 -0.6996
930 	 -0.8400 	 -0.7011
940 	 -0.4044 	 -0.6980
950 	 -0.2356 	 -0.6931
960 	 -0.3156 	 -0.6892
970 	 -0.2267 	 -0.6844
980 	 -0.1733 	 -0.6792
990 	 -0.2533 	 -0.6749
1000 	 -0.6622 	 -0.6748
1010 	 -0.8400 	 -0.6764
1020 	 -0.9022 	 -0.6786
1030 	 -0.8756 	 -0.6805
1040 	 -0.7689 	 -0.6814
1050 	 -0.4844 	 -0.6795
1060 	 -0.2356 	 -0.6753
1070 	 -0.4756 	 -0.6734
1080 	 -0.7867 	 -0.6745
1090 	 -0.6089 	 -0.6739
1100 	 -0.6622 	 -0.6738
1110 	 -0.7333 	 -0.6743
1120 	 -0.9556 	 -0.6768
1130 	 -0.8400 	 -0.6783
1140 	 -0.8044 	 -0.6794
1150 	 -0.7956 	 -0.6804
1160 	 -0.7156 	 -0.6807
1170 	 -0.8222 	 -0.6819
1180 	 -0.7511 	 -0.6825
1190 	 -0.5822 	 -0.6816
1200 	 -0.8311 	 -0.6829
1210 	 -0.7689 	 -0.6836
1220 	 -0.6533 	 -0.6834
1230 	 -0.8311 	 -0.6846
1240 	 -0.8044 	 -0.6855
1250 	 -0.7511 	 -0.6860
1260 	 -0.7067 	 -0.6862
1270 	 -0.8044 	 -0.6871
